gene_id	normalized_count	barcode	tissue_type
TECPR2|9895	345.7300	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TECRL|253017	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TECR|9524	1977.9614	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TECTA|7007	45.4545	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TECTB|6975	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEC|7006	52.3416	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEDDM1|127670	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEF|7008	1632.2314	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEKT1|83659	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEKT2|27285	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEKT3|64518	9.6419	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEKT4|150483	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEKT5|146279	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEK|7010	494.4904	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TELO2|9894	720.3857	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TENC1|23371	3842.9752	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEP1|7011	392.5620	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEPP|374739	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TERC|7012	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TERF1|7013	370.5234	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TERF2IP|54386	1465.5647	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TERF2|7014	490.3581	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TERT|7015	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TESC|54997	67.4931	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TESK1|7016	661.1570	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TESK2|10420	384.2975	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TES|26136	253.4160	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TET1|80312	15.1515	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TET2|54790	298.8981	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TET3|200424	205.2342	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEX101|83639	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEX10|54881	173.5537	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEX11|56159	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEX12|56158	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEX13A|56157	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEX13B|56156	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEX14|56155	9.6419	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEX15|56154	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEX19|400629	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEX261|113419	2376.0331	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEX264|51368	2184.5730	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEX28|1527	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEX2|55852	1198.3471	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TEX9|374618	9.6419	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFAMP1|260341	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFAM|7019	404.9587	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFAP2A|7020	5.5096	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFAP2B|7021	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFAP2C|7022	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFAP2D|83741	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFAP2E|339488	5.5096	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFAP4|7023	103.3058	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFB1M|51106	230.0275	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFB2M|64216	472.4518	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFCP2L1|29842	11.0193	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFCP2|7024	250.6887	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFDP1|7027	928.3747	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFDP2|7029	183.1956	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFDP3|51270	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFE3|7030	1038.5675	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFEB|7942	370.5234	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFEC|22797	110.1928	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFF1|7031	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFF2|7032	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFF3|7033	77.1350	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFG|10342	2399.4490	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFIP11|24144	738.4711	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFPI2|7980	366.3912	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFPI|7035	7268.5950	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFPT|29844	253.9945	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFR2|7036	28779.6143	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TFRC|7037	289.2562	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TF|7018	318115.7851	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGDS|23483	327.8237	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGFA|7039	147.3829	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGFB1I1|7041	285.1240	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGFB1|7040	1355.3719	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGFB2|7042	53.7190	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGFB3|7043	402.2039	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGFBI|7045	6776.8595	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGFBR1|7046	845.7300	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGFBR2|7048	3224.5179	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGFBR3|7049	1538.5675	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGFBRAP1|9392	82.6446	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGIF1|7050	585.3994	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGIF2LX|90316	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGIF2LY|90655	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGIF2|60436	462.3829	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGM1|7051	8.2645	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGM2|7052	5837.4656	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGM3|7053	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGM4|7047	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGM5|9333	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGM6|343641	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGM7|116179	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGOLN2|10618	7574.3802	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TGS1|96764	274.1047	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TG|7038	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TH1L|51497	1557.8512	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THADA|63892	509.6419	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THAP10|56906	27.5482	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THAP11|57215	495.8678	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THAP1|55145	202.4793	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THAP2|83591	100.5510	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THAP3|90326	465.4821	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THAP4|51078	1205.2342	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THAP5|168451	561.9835	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THAP6|152815	228.6501	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THAP7|80764	717.6309	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THAP8|199745	117.0799	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THAP9|79725	112.9477	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THBD|7056	892.5620	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THBS1|7057	10856.7493	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THBS2|7058	2079.8898	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THBS3|7059	440.7713	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THBS4|7060	5.5096	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THEG|51298	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THEM4|117145	223.1405	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THEM5|284486	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THEMIS|387357	38.5675	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THG1L|54974	196.9697	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THNSL1|79896	538.5675	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THNSL2|55258	1579.8898	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THOC1|9984	327.8237	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THOC2|57187	568.8705	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THOC3|84321	601.9284	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THOC4|10189	545.4545	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THOC5|8563	398.0716	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THOC6|79228	491.7493	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THOC7|80145	714.8760	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THOP1|7064	2177.6860	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THPO|7066	668.0441	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THRAP3|9967	2775.4821	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THRA|7067	458.8017	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THRB|7068	688.7052	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THRSP|7069	2914.6006	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THSD1P1|374500	88.1543	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THSD1|55901	92.2865	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THSD4|79875	337.4656	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THSD7A|221981	24.7934	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THSD7B|80731	11.0193	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THTPA|79178	192.8375	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THUMPD1|55623	823.6915	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THUMPD2|80745	126.7218	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THUMPD3|25917	550.9642	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THY1|7070	1075.7576	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
THYN1|29087	749.3113	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TH|7054	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIA1|7072	951.7906	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIAF1|9220	1313.6226	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIAL1|7073	1170.7989	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIAM1|7074	432.5069	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIAM2|26230	24.6006	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TICAM1|148022	756.1983	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TICAM2|353376	147.3829	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIE1|7075	1214.8760	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIFAB|497189	5.5096	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIFA|92610	279.6143	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIGD1|200765	60.6061	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIGD2|166815	526.1708	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIGD3|220359	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIGD4|201798	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIGD5|84948	101.9284	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIGD6|81789	114.3251	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIGD7|91151	116.3223	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIGIT|201633	88.1543	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIMD4|91937	57.8512	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIMELESS|8914	657.0248	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIMM10|26519	636.3636	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIMM13|26517	1720.3857	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIMM16|51025	337.5069	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIMM17A|10440	951.7906	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIMM17B|10245	720.3857	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIMM22|29928	294.7658	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIMM44|10469	825.0689	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIMM50|92609	895.3168	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIMM8A|1678	206.6116	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIMM8B|26521	618.4573	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIMM9|26520	446.2810	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIMP1|7076	6573.0028	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIMP2|7077	4921.4876	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIMP3|7078	5112.9477	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIMP4|7079	8.2645	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TINAGL1|64129	1034.4353	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TINAG|27283	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TINF2|26277	921.4876	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIPARP|25976	583.9532	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIPIN|54962	49.5868	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIPRL|261726	610.1928	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TIRAP|114609	144.6281	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TJAP1|93643	534.4353	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TJP1|7082	1440.7713	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TJP2|9414	2298.8981	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TJP3|27134	169.4215	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TK1|7083	296.1433	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TK2|7084	1395.3168	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TKTL1|8277	5.5096	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TKTL2|84076	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TKT|7086	3039.9449	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLCD1|116238	148.7603	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLE1|7088	1663.9118	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLE2|7089	491.7355	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLE3|7090	425.6198	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLE4|7091	315.4270	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLE6|79816	13.7741	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLK1|9874	1230.0275	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLK2|11011	333.3333	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLL1|7092	9.6419	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLL2|7093	8.2645	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLN1|7094	7563.3609	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLN2|83660	424.2424	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLR10|81793	20.6612	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLR1|7096	108.8154	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLR2|7097	358.1267	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLR3|7098	181.8182	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLR4|7099	643.2507	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLR5|7100	48.2094	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLR6|10333	20.6612	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLR7|51284	52.3416	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLR8|51311	92.2865	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLR9|54106	8.2645	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLX1NB|100038246	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLX1|3195	24.7934	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLX2|3196	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TLX3|30012	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM2D1|83941	219.0083	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM2D2|83877	966.9421	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM2D3|80213	1015.1515	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM4SF18|116441	110.1928	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM4SF19|116211	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM4SF1|4071	2212.1212	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM4SF20|79853	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM4SF4|7104	10741.0468	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM4SF5|9032	2283.7466	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM6SF1|53346	53.7190	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM6SF2|53345	748.0303	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM7SF2|7108	3128.0992	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM7SF3|51768	2414.6006	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM7SF4|81501	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM9SF1|10548	1539.6143	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM9SF2|9375	3516.5289	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM9SF3|56889	3873.2782	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TM9SF4|9777	1856.7493	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMBIM1|64114	4079.8898	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMBIM4|51643	2019.9174	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMBIM6|7009	47633.6088	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMC1|117531	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMC2|117532	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMC3|342125	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMC4|147798	86.7769	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMC5|79838	5.5096	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMC6|11322	758.9532	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMC7|79905	27.5482	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMC8|147138	632.2314	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMCC1|23023	860.8815	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMCC2|9911	15.1515	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMCC3|57458	227.2727	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMCO1|54499	2239.6694	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMCO2|127391	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMCO3|55002	446.2810	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMCO4|255104	436.6391	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMCO5A|145942	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMCO6|55374	752.0661	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMCO7|79613	545.4545	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMED10P1|286102	28.9256	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMED10|10972	6610.1928	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMED1|11018	1180.8678	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMED2|10959	6709.3664	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMED3|23423	526.1708	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMED4|222068	815.4270	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMED5|50999	2276.8595	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMED6|146456	55.0964	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMED7-TICAM2|100302736	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMED7|51014	2619.8347	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMED8|283578	195.5923	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMED9|54732	4906.3361	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEFF1|8577	23.6364	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEFF2|23671	1.3774	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM100|55273	147.3829	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM101|84336	687.3278	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM102|284114	130.8540	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM104|54868	579.8898	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM105|284186	97.7961	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM106A|113277	126.7218	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM106B|54664	1415.9780	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM106C|79022	685.9504	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM107|84314	74.3802	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM108|66000	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM109|79073	2254.8209	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM110|375346	406.0744	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM111|55831	1348.4848	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM114|283953	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM115|11070	1272.7273	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM116|89894	159.7796	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM117|84216	141.8733	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM119|338773	22.0386	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM11|8834	378.7879	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM120A|83862	2688.7052	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM120B|144404	194.2287	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM121|80757	56.4738	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM123|114908	10031.6804	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM125|128218	23.4160	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM126A|84233	355.3719	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM126B|55863	472.4518	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM127|55654	2219.0083	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM128|85013	384.2975	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM129|92305	2670.7989	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM130|222865	4.1322	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM131|23505	1209.3664	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM132A|54972	60.6061	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM132B|114795	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM132C|92293	2.7548	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM132D|121256	17.9063	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM132E|124842	103.3058	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM133|83935	224.5179	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM134|80194	774.1047	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM135|65084	684.5730	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM136|219902	23.4160	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM138|51524	342.9752	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM139|135932	234.1598	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM140|55281	1370.6198	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM141|85014	1603.3058	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM143|55260	374.6556	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM144|55314	44.0771	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
TMEM145|284339	0.0000	TCGA-W5-AA2Q-11A-11R-A41I-07	NT
